"","anio","mes","cuenca","prod_pet","prod_gas","prod_agua","concepto","inversion_explotacion","inversion_exploracion","unidad_crudo","precio_interno_crudo","unidad_gas","precio_interno_gas"
"316",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Otras Inversiones",228.97466922,7.41502,"m3",407.8479154,"Mm3",171.692923230808
"317",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Avanzada(pozos)",164.581961,18.586,"m3",407.8479154,"Mm3",171.692923230808
"318",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Exploratorios(pozos)",78.625,134.62652572,"m3",407.8479154,"Mm3",171.692923230808
"319",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Inyectores de Agua(pozos)",44.341731,0,"m3",407.8479154,"Mm3",171.692923230808
"320",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Inyectores de Gas(pozos)",1.621,0,"m3",407.8479154,"Mm3",171.692923230808
"321",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",9.12,0,"m3",407.8479154,"Mm3",171.692923230808
"322",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Productores de Gas(pozos)",1566.4492074,0,"m3",407.8479154,"Mm3",171.692923230808
"323",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Productores de Petróleo(pozos)",1070.73272943,0,"m3",407.8479154,"Mm3",171.692923230808
"324",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Perforación Pozos Sumideros(pozos)",8.502825,0,"m3",407.8479154,"Mm3",171.692923230808
"325",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Plantas de Almacenaje",0.223655,0,"m3",407.8479154,"Mm3",171.692923230808
"326",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Plantas de Compresión de Gas Natural",15.2548,0,"m3",407.8479154,"Mm3",171.692923230808
"327",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Plantas de Separación de Gas Licuado",3.427,0,"m3",407.8479154,"Mm3",171.692923230808
"328",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Plantas de Tratamiento de Gas Natural",26.4754,0,"m3",407.8479154,"Mm3",171.692923230808
"329",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Redes de Captación de Gas Natural(m)",67.981637,1.388,"m3",407.8479154,"Mm3",171.692923230808
"330",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Reparación de Pozos de Gas(pozos)",64.123257,6.415,"m3",407.8479154,"Mm3",171.692923230808
"331",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Reparación de Pozos de Petróleo(pozos)",106.599571747462,0.132,"m3",407.8479154,"Mm3",171.692923230808
"332",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Reparación y Actualización de Motores y Compresores",14.433267,4.117,"m3",407.8479154,"Mm3",171.692923230808
"333",2018,3,"NEUQUINA",860396.543438738,1999460.55483633,8059509.60806348,"Unidades LACT",0.0100735448536355,0,"m3",407.8479154,"Mm3",171.692923230808
"334",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Baterias y Plantas de Deshidratación y/o Desalado",0.3533,0,"m3",351.0904521,"Mm3",172.959739934984
"335",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Conversión de Pozos(pozos)",0.853,0,"m3",351.0904521,"Mm3",172.959739934984
"336",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.341,0,"m3",351.0904521,"Mm3",172.959739934984
"337",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Gasoductos(km)",0,0,"m3",351.0904521,"Mm3",172.959739934984
"338",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Instalaciones y Equipos de Telecomunicación",0.025605,0,"m3",351.0904521,"Mm3",172.959739934984
"339",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Medio Ambiente",0.18382,0,"m3",351.0904521,"Mm3",172.959739934984
"340",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Otras Inversiones",1.834181,0.144,"m3",351.0904521,"Mm3",172.959739934984
"341",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Perforación Pozos Exploratorios(pozos)",0,6.5,"m3",351.0904521,"Mm3",172.959739934984
"342",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Perforación Pozos Productores de Gas(pozos)",0,0,"m3",351.0904521,"Mm3",172.959739934984
"343",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Plantas de Compresión de Gas Natural",3.013211,0,"m3",351.0904521,"Mm3",172.959739934984
"344",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Redes de Captación de Gas Natural(m)",0.054,0,"m3",351.0904521,"Mm3",172.959739934984
"345",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Reparación de Pozos de Gas(pozos)",0.024958,0,"m3",351.0904521,"Mm3",172.959739934984
"346",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Reparación de Pozos de Petróleo(pozos)",10.48,0,"m3",351.0904521,"Mm3",172.959739934984
"347",2018,3,"NOROESTE",15650.69764,104740.960135,97597.016341,"Reparación y Actualización de Motores y Compresores",2.45518,0,"m3",351.0904521,"Mm3",172.959739934984
"348",2018,3,"OTRA",0,0,0,NA,NA,NA,"m3",399.3332363,"Mm3",164.594648662166
"349",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Abandono de Pozos(pozos)",0.11888428,0,"m3",392.33111845,"Mm3",173.273996050033
"350",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Adquisición de datos sísmicos 3D(km2)",0,0.21448191,"m3",392.33111845,"Mm3",173.273996050033
"351",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Baterias y Plantas de Deshidratación y/o Desalado",3.3578285,0,"m3",392.33111845,"Mm3",173.273996050033
"352",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Conversión de Pozos(pozos)",3.01216654,0,"m3",392.33111845,"Mm3",173.273996050033
"353",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",1.00987671,0,"m3",392.33111845,"Mm3",173.273996050033
"354",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Gasoductos(km)",0.93997928,0,"m3",392.33111845,"Mm3",173.273996050033
"355",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Instalaciones Recuperación Secundaria",0.37,0,"m3",392.33111845,"Mm3",173.273996050033
"356",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Instalaciones y Equipos de Telecomunicación",0.0448462,0,"m3",392.33111845,"Mm3",173.273996050033
"357",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Medio Ambiente",3.97181365,0,"m3",392.33111845,"Mm3",173.273996050033
"358",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Oleoductos(km)",39.74253718,0,"m3",392.33111845,"Mm3",173.273996050033
"359",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Otras Inversiones",53.81968028,0.796,"m3",392.33111845,"Mm3",173.273996050033
"360",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Perforación Pozos Avanzada(pozos)",0.128,0,"m3",392.33111845,"Mm3",173.273996050033
"361",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Perforación Pozos Exploratorios(pozos)",0,16.57808052,"m3",392.33111845,"Mm3",173.273996050033
"362",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Perforación Pozos Productores de Gas(pozos)",142.578940066667,0,"m3",392.33111845,"Mm3",173.273996050033
"363",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Plantas de Almacenaje",0.14256055,0,"m3",392.33111845,"Mm3",173.273996050033
"364",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Plantas de Compresión de Gas Natural",77.38714388,0,"m3",392.33111845,"Mm3",173.273996050033
"365",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Plantas de Tratamiento de Gas Natural",254.63118759,0,"m3",392.33111845,"Mm3",173.273996050033
"366",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Redes de Captación de Gas Natural(m)",15.663,0,"m3",392.33111845,"Mm3",173.273996050033
"367",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Reparación de Pozos de Gas(pozos)",58.40773995,0.0022,"m3",392.33111845,"Mm3",173.273996050033
"368",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Reparación de Pozos de Petróleo(pozos)",9.98,0,"m3",392.33111845,"Mm3",173.273996050033
"369",2018,4,"AUSTRAL",23477.500981,497487.622485,95212.451134,"Reparación y Actualización de Motores y Compresores",7.97356799,0,"m3",392.33111845,"Mm3",173.273996050033
"370",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Abandono de Pozos(pozos)",0.4192,0,"m3",396.4645162,"Mm3",193.80250164582
"371",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Adquisición de datos sísmicos 3D(km2)",0,0.0391,"m3",396.4645162,"Mm3",193.80250164582
"372",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Baterias y Plantas de Deshidratación y/o Desalado",3.5008,0,"m3",396.4645162,"Mm3",193.80250164582
"373",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Conversión de Pozos(pozos)",5.76,0,"m3",396.4645162,"Mm3",193.80250164582
"374",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.3816,0,"m3",396.4645162,"Mm3",193.80250164582
"375",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Equipos de Bombeo de Petróleo",3.46,0,"m3",396.4645162,"Mm3",193.80250164582
"376",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Gasoductos(km)",0.26,0,"m3",396.4645162,"Mm3",193.80250164582
"377",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Instalaciones Recuperación Asistida",7.13,0,"m3",396.4645162,"Mm3",193.80250164582
"378",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Instalaciones Recuperación Secundaria",5.4171,0,"m3",396.4645162,"Mm3",193.80250164582
"379",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Instalaciones y Equipos de Telecomunicación",0.8016,0,"m3",396.4645162,"Mm3",193.80250164582
"380",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Medio Ambiente",10.2991,0,"m3",396.4645162,"Mm3",193.80250164582
"381",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Oleoductos(km)",8.7581,0,"m3",396.4645162,"Mm3",193.80250164582
"382",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Otras Inversiones",1.3525,0,"m3",396.4645162,"Mm3",193.80250164582
"383",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Perforación Pozos Avanzada(pozos)",19.2,0,"m3",396.4645162,"Mm3",193.80250164582
"384",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Perforación Pozos Exploratorios(pozos)",0,5.9059,"m3",396.4645162,"Mm3",193.80250164582
"385",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",0.08,0,"m3",396.4645162,"Mm3",193.80250164582
"386",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Perforación Pozos Productores de Petróleo(pozos)",67.07,0,"m3",396.4645162,"Mm3",193.80250164582
"387",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Plantas de Almacenaje",0.098,0,"m3",396.4645162,"Mm3",193.80250164582
"388",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Plantas de Compresión de Gas Natural",0.051,0,"m3",396.4645162,"Mm3",193.80250164582
"389",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Reparación de Pozos de Petróleo(pozos)",9.7188,0,"m3",396.4645162,"Mm3",193.80250164582
"390",2018,4,"CUYANA",95723.05532,3426.885145,2678829.96275,"Unidades LACT",0.0471,0,"m3",396.4645162,"Mm3",193.80250164582
"391",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Abandono de Pozos(pozos)",6.383,0,"m3",412.2190467,"Mm3",152.707465437788
"392",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Adquisición de datos sísmicos 2D(km)",0.0345,0,"m3",412.2190467,"Mm3",152.707465437788
"393",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Baterias y Plantas de Deshidratación y/o Desalado",25.597058,0,"m3",412.2190467,"Mm3",152.707465437788
"394",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Conversión de Pozos(pozos)",24.53244,0,"m3",412.2190467,"Mm3",152.707465437788
"395",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",2.83783,0,"m3",412.2190467,"Mm3",152.707465437788
"396",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Equipos de Bombeo de Petróleo",0.071,0,"m3",412.2190467,"Mm3",152.707465437788
"397",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Gasoductos(km)",2.3358,0,"m3",412.2190467,"Mm3",152.707465437788
"398",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Instalaciones Recuperación Asistida",7.094,0,"m3",412.2190467,"Mm3",152.707465437788
"399",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Instalaciones Recuperación Secundaria",39.13316,0,"m3",412.2190467,"Mm3",152.707465437788
"400",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Instalaciones y Equipo de Laboratorio",0.036,0,"m3",412.2190467,"Mm3",152.707465437788
"401",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Instalaciones y Equipos de Telecomunicación",2.749,0,"m3",412.2190467,"Mm3",152.707465437788
"402",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Medio Ambiente",89.10541,0,"m3",412.2190467,"Mm3",152.707465437788
"403",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Oleoductos(km)",5.206625,0,"m3",412.2190467,"Mm3",152.707465437788
"404",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Otras Inversiones",174.25138,0,"m3",412.2190467,"Mm3",152.707465437788
"405",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Avanzada(pozos)",17.257,0,"m3",412.2190467,"Mm3",152.707465437788
"406",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Exploratorios(pozos)",0.00181,7.313,"m3",412.2190467,"Mm3",152.707465437788
"407",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Inyectores de Agua(pozos)",74.866,0,"m3",412.2190467,"Mm3",152.707465437788
"408",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",3.225,0,"m3",412.2190467,"Mm3",152.707465437788
"409",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Productores de Gas(pozos)",177.053,0,"m3",412.2190467,"Mm3",152.707465437788
"410",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Perforación Pozos Productores de Petróleo(pozos)",433.6334,0,"m3",412.2190467,"Mm3",152.707465437788
"411",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Plantas de Almacenaje",1.12355,0,"m3",412.2190467,"Mm3",152.707465437788
"412",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Plantas de Compresión de Gas Natural",5.702,0,"m3",412.2190467,"Mm3",152.707465437788
"413",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Plantas de Tratamiento de Gas Natural",0.352,0,"m3",412.2190467,"Mm3",152.707465437788
"414",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Redes de Captación de Gas Natural(m)",0.953,0,"m3",412.2190467,"Mm3",152.707465437788
"415",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Reparación de Pozos de Gas(pozos)",21.93418,0,"m3",412.2190467,"Mm3",152.707465437788
"416",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Reparación de Pozos de Petróleo(pozos)",259.06784,0,"m3",412.2190467,"Mm3",152.707465437788
"417",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Reparación y Actualización de Motores y Compresores",12.268444,0,"m3",412.2190467,"Mm3",152.707465437788
"418",2018,4,"GOLFO SAN JORGE",856800.623219,307990.730306,10094686.047684,"Unidades LACT",1.73973,0,"m3",412.2190467,"Mm3",152.707465437788
"419",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Abandono de Pozos(pozos)",15.029532,1.609,"m3",412.8261145,"Mm3",196.647873601053
"420",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Adquisición de datos sísmicos 3D(km2)",8.196,0.6498,"m3",412.8261145,"Mm3",196.647873601053
"421",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Baterias y Plantas de Deshidratación y/o Desalado",339.871317198544,0.107,"m3",412.8261145,"Mm3",196.647873601053
"422",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Conversión de Pozos(pozos)",8.273307,0,"m3",412.8261145,"Mm3",196.647873601053
"423",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",12.223901,1.511,"m3",412.8261145,"Mm3",196.647873601053
"424",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Equipos de Bombeo de Petróleo",19.64999,0,"m3",412.8261145,"Mm3",196.647873601053
"425",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Gasoductos(km)",100.676165,0,"m3",412.8261145,"Mm3",196.647873601053
"426",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Instalaciones Recuperación Asistida",4.72,0,"m3",412.8261145,"Mm3",196.647873601053
"427",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Instalaciones Recuperación Secundaria",21.475,0,"m3",412.8261145,"Mm3",196.647873601053
"428",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Instalaciones y Equipo de Laboratorio",0.06,0,"m3",412.8261145,"Mm3",196.647873601053
"429",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Instalaciones y Equipos de Telecomunicación",10.42579025,0,"m3",412.8261145,"Mm3",196.647873601053
"430",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Medio Ambiente",17.42277999,0.04076565,"m3",412.8261145,"Mm3",196.647873601053
"431",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Oleoductos(km)",43.345941,0,"m3",412.8261145,"Mm3",196.647873601053
"432",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Otras Inversiones",228.97466922,7.41502,"m3",412.8261145,"Mm3",196.647873601053
"433",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Avanzada(pozos)",164.581961,18.586,"m3",412.8261145,"Mm3",196.647873601053
"434",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Exploratorios(pozos)",78.625,134.62652572,"m3",412.8261145,"Mm3",196.647873601053
"435",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Inyectores de Agua(pozos)",44.341731,0,"m3",412.8261145,"Mm3",196.647873601053
"436",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Inyectores de Gas(pozos)",1.621,0,"m3",412.8261145,"Mm3",196.647873601053
"437",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",9.12,0,"m3",412.8261145,"Mm3",196.647873601053
"438",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Productores de Gas(pozos)",1566.4492074,0,"m3",412.8261145,"Mm3",196.647873601053
"439",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Productores de Petróleo(pozos)",1070.73272943,0,"m3",412.8261145,"Mm3",196.647873601053
"440",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Perforación Pozos Sumideros(pozos)",8.502825,0,"m3",412.8261145,"Mm3",196.647873601053
"441",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Plantas de Almacenaje",0.223655,0,"m3",412.8261145,"Mm3",196.647873601053
"442",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Plantas de Compresión de Gas Natural",15.2548,0,"m3",412.8261145,"Mm3",196.647873601053
"443",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Plantas de Separación de Gas Licuado",3.427,0,"m3",412.8261145,"Mm3",196.647873601053
"444",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Plantas de Tratamiento de Gas Natural",26.4754,0,"m3",412.8261145,"Mm3",196.647873601053
"445",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Redes de Captación de Gas Natural(m)",67.981637,1.388,"m3",412.8261145,"Mm3",196.647873601053
"446",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Reparación de Pozos de Gas(pozos)",64.123257,6.415,"m3",412.8261145,"Mm3",196.647873601053
"447",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Reparación de Pozos de Petróleo(pozos)",106.599571747462,0.132,"m3",412.8261145,"Mm3",196.647873601053
"448",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Reparación y Actualización de Motores y Compresores",14.433267,4.117,"m3",412.8261145,"Mm3",196.647873601053
"449",2018,4,"NEUQUINA",834942.196881828,1992418.42263626,7863552.95938876,"Unidades LACT",0.0100735448536355,0,"m3",412.8261145,"Mm3",196.647873601053
"450",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Baterias y Plantas de Deshidratación y/o Desalado",0.3533,0,"m3",358.5819989,"Mm3",197.162712310731
"451",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Conversión de Pozos(pozos)",0.853,0,"m3",358.5819989,"Mm3",197.162712310731
"452",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.341,0,"m3",358.5819989,"Mm3",197.162712310731
"453",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Gasoductos(km)",0,0,"m3",358.5819989,"Mm3",197.162712310731
"454",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Instalaciones y Equipos de Telecomunicación",0.025605,0,"m3",358.5819989,"Mm3",197.162712310731
"455",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Medio Ambiente",0.18382,0,"m3",358.5819989,"Mm3",197.162712310731
"456",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Otras Inversiones",1.834181,0.144,"m3",358.5819989,"Mm3",197.162712310731
"457",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Perforación Pozos Exploratorios(pozos)",0,6.5,"m3",358.5819989,"Mm3",197.162712310731
"458",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Perforación Pozos Productores de Gas(pozos)",0,0,"m3",358.5819989,"Mm3",197.162712310731
"459",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Plantas de Compresión de Gas Natural",3.013211,0,"m3",358.5819989,"Mm3",197.162712310731
"460",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Redes de Captación de Gas Natural(m)",0.054,0,"m3",358.5819989,"Mm3",197.162712310731
"461",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Reparación de Pozos de Gas(pozos)",0.024958,0,"m3",358.5819989,"Mm3",197.162712310731
"462",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Reparación de Pozos de Petróleo(pozos)",10.48,0,"m3",358.5819989,"Mm3",197.162712310731
"463",2018,4,"NOROESTE",14320.328497,97354.592282,93192.136463,"Reparación y Actualización de Motores y Compresores",2.45518,0,"m3",358.5819989,"Mm3",197.162712310731
"464",2018,4,"OTRA",0,0,0,NA,NA,NA,"m3",410.9211394,"Mm3",180.709888084266
"465",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Abandono de Pozos(pozos)",0.11888428,0,"m3",378.69565275,"Mm3",163.546451612903
"466",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Adquisición de datos sísmicos 3D(km2)",0,0.21448191,"m3",378.69565275,"Mm3",163.546451612903
"467",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Baterias y Plantas de Deshidratación y/o Desalado",3.3578285,0,"m3",378.69565275,"Mm3",163.546451612903
"468",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Conversión de Pozos(pozos)",3.01216654,0,"m3",378.69565275,"Mm3",163.546451612903
"469",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",1.00987671,0,"m3",378.69565275,"Mm3",163.546451612903
"470",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Gasoductos(km)",0.93997928,0,"m3",378.69565275,"Mm3",163.546451612903
"471",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Instalaciones Recuperación Secundaria",0.37,0,"m3",378.69565275,"Mm3",163.546451612903
"472",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Instalaciones y Equipos de Telecomunicación",0.0448462,0,"m3",378.69565275,"Mm3",163.546451612903
"473",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Medio Ambiente",3.97181365,0,"m3",378.69565275,"Mm3",163.546451612903
"474",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Oleoductos(km)",39.74253718,0,"m3",378.69565275,"Mm3",163.546451612903
"475",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Otras Inversiones",53.81968028,0.796,"m3",378.69565275,"Mm3",163.546451612903
"476",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Perforación Pozos Avanzada(pozos)",0.128,0,"m3",378.69565275,"Mm3",163.546451612903
"477",2018,5,"AUSTRAL",24758.652533,512887.813218,98120.001983,"Perforación Pozos Exploratorios(pozos)",0,16.57808052,"m3",378.69565275,"Mm3",163.546451612903
